"price","room_type","minimum_nights","number_of_reviews","calculated_host_listings_count","borough","pay_2024","crime_rate"
143,"Private room",1,78,1,"Westminster",22,359.34
67,"Entire home/apt",2,15,14,"Westminster",22,359.34
180,"Private room",2,43,4,"Westminster",22,359.34
74,"Entire home/apt",2,38,24,"Westminster",22,359.34
213,"Entire home/apt",3,40,1,"Westminster",22,359.34
417,"Entire home/apt",4,24,24,"Westminster",22,359.34
149,"Entire home/apt",2,63,54,"Westminster",22,359.34
286,"Entire home/apt",3,24,1,"Westminster",22,359.34
272,"Entire home/apt",2,17,1,"Westminster",22,359.34
441,"Entire home/apt",3,27,1,"Westminster",22,359.34
293,"Entire home/apt",5,15,1,"Westminster",22,359.34
95,"Entire home/apt",2,55,24,"Westminster",22,359.34
124,"Entire home/apt",1,27,3,"Westminster",22,359.34
123,"Entire home/apt",3,15,1,"Westminster",22,359.34
179,"Entire home/apt",1,41,23,"Westminster",22,359.34
103,"Entire home/apt",2,90,6,"Westminster",22,359.34
121,"Entire home/apt",2,85,35,"Westminster",22,359.34
159,"Entire home/apt",3,10,1,"Westminster",22,359.34
159,"Entire home/apt",3,27,13,"Westminster",22,359.34
156,"Entire home/apt",4,13,73,"Westminster",22,359.34
203,"Entire home/apt",3,71,2,"Westminster",22,359.34
215,"Entire home/apt",3,6,47,"Westminster",22,359.34
125,"Entire home/apt",1,5,2,"Westminster",22,359.34
245,"Entire home/apt",2,5,4,"Westminster",22,359.34
42,"Private room",3,14,15,"Westminster",22,359.34
105,"Entire home/apt",2,31,1,"Westminster",22,359.34
510,"Entire home/apt",3,16,15,"Westminster",22,359.34
76,"Private room",5,17,1,"Westminster",22,359.34
196,"Entire home/apt",1,22,43,"Westminster",22,359.34
197,"Entire home/apt",1,16,43,"Westminster",22,359.34
227,"Entire home/apt",1,21,43,"Westminster",22,359.34
45,"Private room",3,30,15,"Westminster",22,359.34
114,"Private room",1,34,2,"Westminster",22,359.34
46,"Private room",3,19,15,"Westminster",22,359.34
46,"Private room",3,10,15,"Westminster",22,359.34
130,"Entire home/apt",3,6,6,"Westminster",22,359.34
137,"Entire home/apt",3,29,29,"Westminster",22,359.34
220,"Entire home/apt",1,30,3,"Westminster",22,359.34
203,"Entire home/apt",2,14,1,"Westminster",22,359.34
47,"Private room",3,9,15,"Westminster",22,359.34
293,"Entire home/apt",2,14,11,"Westminster",22,359.34
258,"Entire home/apt",2,15,47,"Westminster",22,359.34
93,"Entire home/apt",1,30,36,"Westminster",22,359.34
186,"Entire home/apt",3,19,1,"Westminster",22,359.34
171,"Entire home/apt",3,13,2,"Westminster",22,359.34
261,"Entire home/apt",5,51,12,"Westminster",22,359.34
520,"Entire home/apt",4,42,14,"Westminster",22,359.34
153,"Entire home/apt",1,110,5,"Westminster",22,359.34
95,"Private room",3,6,1,"Westminster",22,359.34
227,"Entire home/apt",1,5,13,"Westminster",22,359.34
116,"Entire home/apt",2,16,1,"Westminster",22,359.34
180,"Entire home/apt",5,15,2,"Westminster",22,359.34
82,"Private room",2,22,1,"Westminster",22,359.34
220,"Entire home/apt",1,34,20,"Westminster",22,359.34
210,"Entire home/apt",2,8,6,"Westminster",22,359.34
261,"Entire home/apt",3,21,2,"Westminster",22,359.34
124,"Entire home/apt",1,39,20,"Westminster",22,359.34
138,"Entire home/apt",3,14,22,"Westminster",22,359.34
185,"Entire home/apt",3,16,11,"Westminster",22,359.34
137,"Entire home/apt",2,16,7,"Westminster",22,359.34
153,"Entire home/apt",2,23,54,"Westminster",22,359.34
135,"Entire home/apt",3,7,6,"Westminster",22,359.34
142,"Entire home/apt",1,38,1,"Westminster",22,359.34
135,"Entire home/apt",2,5,1,"Westminster",22,359.34
352,"Entire home/apt",2,75,4,"Westminster",22,359.34
257,"Entire home/apt",3,19,1,"Westminster",22,359.34
214,"Entire home/apt",3,69,23,"Westminster",22,359.34
300,"Entire home/apt",1,29,1,"Westminster",22,359.34
60,"Private room",4,46,2,"Westminster",22,359.34
161,"Entire home/apt",1,22,1,"Westminster",22,359.34
70,"Private room",1,31,36,"Westminster",22,359.34
72,"Private room",1,44,36,"Westminster",22,359.34
58,"Private room",1,28,36,"Westminster",22,359.34
142,"Entire home/apt",1,33,15,"Westminster",22,359.34
129,"Entire home/apt",1,29,15,"Westminster",22,359.34
157,"Entire home/apt",1,36,15,"Westminster",22,359.34
323,"Entire home/apt",2,62,3,"Westminster",22,359.34
135,"Entire home/apt",1,10,1,"Westminster",22,359.34
195,"Entire home/apt",2,47,27,"Westminster",22,359.34
152,"Entire home/apt",2,32,54,"Westminster",22,359.34
67,"Entire home/apt",1,33,126,"Westminster",22,359.34
196,"Entire home/apt",1,36,6,"Westminster",22,359.34
150,"Entire home/apt",1,18,1,"Westminster",22,359.34
54,"Private room",2,14,2,"Westminster",22,359.34
67,"Private room",1,15,4,"Westminster",22,359.34
399,"Entire home/apt",4,14,24,"Westminster",22,359.34
415,"Entire home/apt",5,41,14,"Westminster",22,359.34
110,"Entire home/apt",1,58,7,"Westminster",22,359.34
288,"Entire home/apt",2,40,54,"Westminster",22,359.34
81,"Private room",3,11,11,"Westminster",22,359.34
429,"Entire home/apt",4,7,24,"Westminster",22,359.34
179,"Entire home/apt",3,67,7,"Westminster",22,359.34
69,"Private room",1,6,6,"Westminster",22,359.34
162,"Entire home/apt",3,13,2,"Westminster",22,359.34
137,"Entire home/apt",2,40,2,"Westminster",22,359.34
93,"Entire home/apt",2,64,6,"Westminster",22,359.34
194,"Entire home/apt",5,13,11,"Westminster",22,359.34
195,"Private room",2,16,5,"Westminster",22,359.34
249,"Entire home/apt",1,18,15,"Westminster",22,359.34
145,"Entire home/apt",1,37,52,"Westminster",22,359.34
188,"Entire home/apt",1,35,52,"Westminster",22,359.34
220,"Entire home/apt",3,49,5,"Westminster",22,359.34
220,"Entire home/apt",3,17,5,"Westminster",22,359.34
254,"Entire home/apt",3,10,5,"Westminster",22,359.34
120,"Entire home/apt",1,78,1,"Westminster",22,359.34
205,"Entire home/apt",2,41,2,"Westminster",22,359.34
136,"Entire home/apt",3,11,24,"Westminster",22,359.34
335,"Entire home/apt",3,11,24,"Westminster",22,359.34
264,"Entire home/apt",5,7,24,"Westminster",22,359.34
200,"Entire home/apt",5,22,24,"Westminster",22,359.34
249,"Entire home/apt",5,14,24,"Westminster",22,359.34
339,"Entire home/apt",4,61,8,"Westminster",22,359.34
205,"Entire home/apt",4,58,8,"Westminster",22,359.34
154,"Entire home/apt",2,15,54,"Westminster",22,359.34
114,"Entire home/apt",3,10,9,"Westminster",22,359.34
134,"Entire home/apt",1,94,5,"Westminster",22,359.34
213,"Entire home/apt",4,28,8,"Westminster",22,359.34
205,"Entire home/apt",4,39,8,"Westminster",22,359.34
255,"Entire home/apt",4,22,8,"Westminster",22,359.34
188,"Entire home/apt",4,41,8,"Westminster",22,359.34
220,"Entire home/apt",3,24,7,"Westminster",22,359.34
229,"Entire home/apt",4,42,8,"Westminster",22,359.34
289,"Entire home/apt",4,43,8,"Westminster",22,359.34
289,"Entire home/apt",5,40,13,"Westminster",22,359.34
203,"Entire home/apt",1,14,1,"Westminster",22,359.34
76,"Private room",1,91,8,"Westminster",22,359.34
123,"Entire home/apt",1,39,1,"Westminster",22,359.34
253,"Entire home/apt",2,7,47,"Westminster",22,359.34
55,"Private room",4,34,2,"Westminster",22,359.34
70,"Private room",1,36,8,"Westminster",22,359.34
79,"Private room",1,82,8,"Westminster",22,359.34
166,"Entire home/apt",4,12,1,"Westminster",22,359.34
115,"Entire home/apt",3,24,31,"Westminster",22,359.34
119,"Entire home/apt",2,84,3,"Westminster",22,359.34
136,"Entire home/apt",1,29,14,"Westminster",22,359.34
249,"Entire home/apt",2,23,4,"Westminster",22,359.34
314,"Entire home/apt",2,9,4,"Westminster",22,359.34
220,"Entire home/apt",4,21,7,"Westminster",22,359.34
178,"Entire home/apt",2,10,7,"Westminster",22,359.34
127,"Private room",4,29,18,"Westminster",22,359.34
63,"Entire home/apt",2,31,3,"Westminster",22,359.34
317,"Entire home/apt",4,53,16,"Westminster",22,359.34
185,"Entire home/apt",3,22,11,"Westminster",22,359.34
134,"Entire home/apt",3,21,13,"Westminster",22,359.34
450,"Entire home/apt",2,21,38,"Westminster",22,359.34
399,"Entire home/apt",1,28,2,"Westminster",22,359.34
52,"Entire home/apt",2,31,71,"Westminster",22,359.34
155,"Entire home/apt",1,6,7,"Westminster",22,359.34
159,"Entire home/apt",2,20,3,"Westminster",22,359.34
58,"Private room",1,49,3,"Westminster",22,359.34
153,"Entire home/apt",1,88,1,"Westminster",22,359.34
316,"Entire home/apt",1,15,43,"Westminster",22,359.34
259,"Entire home/apt",1,19,43,"Westminster",22,359.34
328,"Entire home/apt",2,28,32,"Westminster",22,359.34
179,"Private room",1,6,12,"Westminster",22,359.34
273,"Entire home/apt",1,21,43,"Westminster",22,359.34
155,"Entire home/apt",1,11,126,"Westminster",22,359.34
332,"Entire home/apt",1,20,43,"Westminster",22,359.34
141,"Entire home/apt",4,5,1,"Westminster",22,359.34
270,"Entire home/apt",2,113,3,"Westminster",22,359.34
233,"Entire home/apt",5,6,2,"Westminster",22,359.34
171,"Entire home/apt",5,8,44,"Westminster",22,359.34
69,"Private room",1,40,3,"Westminster",22,359.34
199,"Entire home/apt",1,15,43,"Westminster",22,359.34
213,"Entire home/apt",1,13,43,"Westminster",22,359.34
169,"Private room",1,11,11,"Westminster",22,359.34
177,"Entire home/apt",2,47,4,"Westminster",22,359.34
185,"Entire home/apt",1,52,126,"Westminster",22,359.34
74,"Entire home/apt",2,53,2,"Westminster",22,359.34
263,"Entire home/apt",1,8,25,"Westminster",22,359.34
79,"Entire home/apt",1,73,13,"Westminster",22,359.34
151,"Entire home/apt",1,13,126,"Westminster",22,359.34
252,"Entire home/apt",2,6,19,"Westminster",22,359.34
249,"Entire home/apt",2,12,19,"Westminster",22,359.34
299,"Entire home/apt",1,34,9,"Westminster",22,359.34
209,"Entire home/apt",3,76,5,"Westminster",22,359.34
179,"Entire home/apt",2,27,5,"Westminster",22,359.34
331,"Entire home/apt",3,74,69,"Westminster",22,359.34
171,"Entire home/apt",2,19,1,"Westminster",22,359.34
120,"Entire home/apt",2,30,1,"Westminster",22,359.34
184,"Entire home/apt",1,20,26,"Westminster",22,359.34
53,"Private room",1,132,4,"Westminster",22,359.34
177,"Entire home/apt",3,69,1,"Westminster",22,359.34
42,"Private room",1,144,4,"Westminster",22,359.34
341,"Entire home/apt",4,23,77,"Westminster",22,359.34
136,"Entire home/apt",2,20,2,"Westminster",22,359.34
372,"Entire home/apt",5,16,24,"Westminster",22,359.34
84,"Private room",2,38,1,"Westminster",22,359.34
236,"Entire home/apt",1,109,2,"Westminster",22,359.34
79,"Entire home/apt",1,60,13,"Westminster",22,359.34
135,"Entire home/apt",1,7,14,"Westminster",22,359.34
117,"Entire home/apt",4,21,2,"Westminster",22,359.34
58,"Private room",2,112,4,"Westminster",22,359.34
242,"Entire home/apt",1,101,20,"Westminster",22,359.34
433,"Entire home/apt",5,10,39,"Westminster",22,359.34
176,"Entire home/apt",2,5,11,"Westminster",22,359.34
170,"Private room",1,15,1,"Westminster",22,359.34
144,"Entire home/apt",3,13,1,"Westminster",22,359.34
150,"Entire home/apt",2,16,1,"Westminster",22,359.34
127,"Entire home/apt",1,37,13,"Westminster",22,359.34
127,"Entire home/apt",1,32,13,"Westminster",22,359.34
178,"Entire home/apt",3,48,9,"Westminster",22,359.34
57,"Entire home/apt",2,26,71,"Westminster",22,359.34
127,"Entire home/apt",1,38,13,"Westminster",22,359.34
312,"Entire home/apt",2,27,85,"Westminster",22,359.34
357,"Entire home/apt",1,6,13,"Westminster",22,359.34
87,"Entire home/apt",3,51,4,"Westminster",22,359.34
484,"Entire home/apt",5,21,8,"Westminster",22,359.34
194,"Entire home/apt",7,6,19,"Westminster",22,359.34
185,"Entire home/apt",2,14,1,"Westminster",22,359.34
105,"Entire home/apt",3,48,4,"Westminster",22,359.34
186,"Entire home/apt",2,23,85,"Westminster",22,359.34
226,"Entire home/apt",2,35,85,"Westminster",22,359.34
223,"Entire home/apt",2,10,85,"Westminster",22,359.34
291,"Entire home/apt",2,34,85,"Westminster",22,359.34
198,"Entire home/apt",2,27,85,"Westminster",22,359.34
306,"Entire home/apt",2,12,19,"Westminster",22,359.34
53,"Private room",1,75,5,"Westminster",22,359.34
183,"Entire home/apt",2,16,2,"Westminster",22,359.34
120,"Entire home/apt",3,45,23,"Westminster",22,359.34
114,"Entire home/apt",7,6,1,"Westminster",22,359.34
156,"Entire home/apt",1,28,18,"Westminster",22,359.34
156,"Entire home/apt",1,11,18,"Westminster",22,359.34
156,"Entire home/apt",1,13,18,"Westminster",22,359.34
156,"Entire home/apt",1,34,18,"Westminster",22,359.34
96,"Private room",3,47,4,"Westminster",22,359.34
305,"Entire home/apt",3,41,1,"Westminster",22,359.34
120,"Entire home/apt",3,15,9,"Westminster",22,359.34
190,"Entire home/apt",1,14,39,"Westminster",22,359.34
247,"Private room",1,15,5,"Westminster",22,359.34
203,"Entire home/apt",3,19,4,"Westminster",22,359.34
246,"Entire home/apt",3,62,7,"Westminster",22,359.34
346,"Entire home/apt",4,41,7,"Westminster",22,359.34
127,"Entire home/apt",1,29,13,"Westminster",22,359.34
274,"Entire home/apt",2,60,2,"Westminster",22,359.34
214,"Entire home/apt",2,15,2,"Westminster",22,359.34
261,"Entire home/apt",2,47,7,"Westminster",22,359.34
179,"Entire home/apt",1,13,11,"Westminster",22,359.34
225,"Entire home/apt",1,18,59,"Westminster",22,359.34
299,"Entire home/apt",3,6,1,"Westminster",22,359.34
192,"Entire home/apt",2,31,3,"Westminster",22,359.34
180,"Entire home/apt",2,25,2,"Westminster",22,359.34
321,"Entire home/apt",1,54,9,"Westminster",22,359.34
346,"Entire home/apt",2,20,19,"Westminster",22,359.34
95,"Entire home/apt",1,19,14,"Westminster",22,359.34
244,"Entire home/apt",2,27,19,"Westminster",22,359.34
242,"Entire home/apt",2,19,1,"Westminster",22,359.34
196,"Entire home/apt",2,23,2,"Westminster",22,359.34
340,"Entire home/apt",3,12,1,"Westminster",22,359.34
144,"Entire home/apt",3,9,59,"Westminster",22,359.34
198,"Entire home/apt",2,22,1,"Westminster",22,359.34
267,"Entire home/apt",2,33,2,"Westminster",22,359.34
307,"Private room",1,14,14,"Westminster",22,359.34
161,"Private room",1,24,12,"Westminster",22,359.34
108,"Private room",3,20,3,"Westminster",22,359.34
244,"Entire home/apt",2,20,3,"Westminster",22,359.34
189,"Entire home/apt",1,21,10,"Westminster",22,359.34
207,"Entire home/apt",4,63,5,"Westminster",22,359.34
180,"Entire home/apt",4,30,3,"Westminster",22,359.34
117,"Private room",2,17,1,"Westminster",22,359.34
354,"Entire home/apt",2,23,85,"Westminster",22,359.34
299,"Entire home/apt",1,45,20,"Westminster",22,359.34
188,"Entire home/apt",2,28,5,"Westminster",22,359.34
151,"Entire home/apt",3,18,4,"Westminster",22,359.34
150,"Entire home/apt",2,12,54,"Westminster",22,359.34
143,"Entire home/apt",2,13,54,"Westminster",22,359.34
195,"Entire home/apt",1,12,2,"Westminster",22,359.34
195,"Entire home/apt",2,52,1,"Westminster",22,359.34
214,"Entire home/apt",2,33,54,"Westminster",22,359.34
79,"Entire home/apt",1,39,13,"Westminster",22,359.34
48,"Entire home/apt",1,57,13,"Westminster",22,359.34
95,"Entire home/apt",7,30,16,"Westminster",22,359.34
63,"Entire home/apt",2,17,71,"Westminster",22,359.34
131,"Entire home/apt",3,52,1,"Westminster",22,359.34
297,"Entire home/apt",5,33,19,"Westminster",22,359.34
177,"Entire home/apt",3,59,9,"Westminster",22,359.34
91,"Entire home/apt",1,17,2,"Westminster",22,359.34
126,"Entire home/apt",2,111,18,"Westminster",22,359.34
252,"Entire home/apt",1,6,1,"Westminster",22,359.34
178,"Entire home/apt",1,38,9,"Westminster",22,359.34
286,"Entire home/apt",2,18,32,"Westminster",22,359.34
49,"Private room",1,35,36,"Westminster",22,359.34
135,"Entire home/apt",3,16,1,"Westminster",22,359.34
55,"Private room",2,66,6,"Westminster",22,359.34
111,"Entire home/apt",3,10,1,"Westminster",22,359.34
51,"Private room",1,77,41,"Westminster",22,359.34
54,"Private room",1,134,4,"Westminster",22,359.34
180,"Entire home/apt",3,11,4,"Westminster",22,359.34
243,"Entire home/apt",4,69,13,"Westminster",22,359.34
92,"Entire home/apt",2,14,27,"Westminster",22,359.34
279,"Entire home/apt",2,62,6,"Westminster",22,359.34
274,"Entire home/apt",3,40,1,"Westminster",22,359.34
327,"Entire home/apt",5,22,39,"Westminster",22,359.34
58,"Private room",2,62,6,"Westminster",22,359.34
327,"Entire home/apt",5,33,39,"Westminster",22,359.34
150,"Entire home/apt",2,15,10,"Westminster",22,359.34
63,"Private room",1,51,8,"Westminster",22,359.34
327,"Entire home/apt",5,9,39,"Westminster",22,359.34
64,"Private room",1,52,8,"Westminster",22,359.34
149,"Entire home/apt",3,9,1,"Westminster",22,359.34
244,"Entire home/apt",2,9,32,"Westminster",22,359.34
140,"Entire home/apt",3,17,5,"Westminster",22,359.34
375,"Entire home/apt",3,19,10,"Westminster",22,359.34
244,"Entire home/apt",3,40,27,"Westminster",22,359.34
116,"Private room",3,25,3,"Westminster",22,359.34
147,"Entire home/apt",2,41,1,"Westminster",22,359.34
217,"Entire home/apt",3,71,69,"Westminster",22,359.34
109,"Private room",1,21,3,"Westminster",22,359.34
360,"Entire home/apt",2,32,2,"Westminster",22,359.34
117,"Entire home/apt",1,21,1,"Westminster",22,359.34
75,"Private room",1,23,36,"Westminster",22,359.34
105,"Entire home/apt",1,5,4,"Westminster",22,359.34
125,"Entire home/apt",5,26,3,"Westminster",22,359.34
99,"Entire home/apt",3,49,1,"Westminster",22,359.34
190,"Entire home/apt",3,58,1,"Westminster",22,359.34
197,"Entire home/apt",1,49,4,"Westminster",22,359.34
129,"Entire home/apt",3,12,15,"Westminster",22,359.34
186,"Entire home/apt",2,10,38,"Westminster",22,359.34
257,"Entire home/apt",3,31,31,"Westminster",22,359.34
81,"Private room",2,51,9,"Westminster",22,359.34
305,"Entire home/apt",1,19,2,"Westminster",22,359.34
144,"Entire home/apt",3,15,1,"Westminster",22,359.34
143,"Entire home/apt",2,14,6,"Westminster",22,359.34
188,"Private room",1,43,18,"Westminster",22,359.34
295,"Entire home/apt",1,33,18,"Westminster",22,359.34
250,"Entire home/apt",1,38,18,"Westminster",22,359.34
451,"Entire home/apt",1,25,18,"Westminster",22,359.34
161,"Entire home/apt",1,16,27,"Westminster",22,359.34
369,"Entire home/apt",1,37,18,"Westminster",22,359.34
209,"Entire home/apt",1,24,10,"Westminster",22,359.34
63,"Private room",1,16,22,"Westminster",22,359.34
134,"Entire home/apt",3,12,15,"Westminster",22,359.34
252,"Entire home/apt",2,13,32,"Westminster",22,359.34
150,"Entire home/apt",1,13,1,"Westminster",22,359.34
129,"Entire home/apt",3,8,15,"Westminster",22,359.34
149,"Entire home/apt",2,44,6,"Westminster",22,359.34
93,"Entire home/apt",3,13,12,"Westminster",22,359.34
103,"Entire home/apt",1,64,1,"Westminster",22,359.34
540,"Entire home/apt",2,33,31,"Westminster",22,359.34
492,"Entire home/apt",1,30,8,"Westminster",22,359.34
242,"Entire home/apt",3,17,2,"Westminster",22,359.34
243,"Entire home/apt",2,24,1,"Westminster",22,359.34
81,"Private room",1,36,22,"Westminster",22,359.34
118,"Entire home/apt",1,7,14,"Westminster",22,359.34
100,"Entire home/apt",2,21,27,"Westminster",22,359.34
